Fecha,LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioMaizUSD,SuperficieSembradaMaizSantaFe,SuperficieSembradaMaizBuenosAires,SuperficieSembradaMaizCordoba,SuperficieCosechadaMaizSantaFe,SuperficieCosechadaMaizBuenosAires,SuperficieCosechadaMaizCordoba,ProduccionMaizSantaFe,ProduccionMaizBuenosAires,ProduccionMaizCordoba,RendimientoMaizSantaFe,RendimientoMaizBuenosAires,RendimientoMaizCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionMaizDiaAnterior,VariacionMaizTresDia,VariacionMaizSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasMaiz,PrecioPromedioSesentaDiasMaiz,PrecioPromedioNoventaDiasMaiz,PrecioRealDiaSiguiente
20030424,33.1000,0.0000,2.5000,2.7600,82.1376,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0002545158293014697375807844,0.0093011444159546493434148978,-0.0022013714275004308162844912,83.9000,16.4000,0.0000,83.9000,16.4000,0.0000,126.7000,99.5000,0.0000,195.8000,119.5000,0.0000,368.2000,225.5000,0.0000,77.7200,75.8308,76.9151,81.7472
20030425,1.8000,0.0000,15.0000,2.7600,81.6666,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0057342800374006545114539504,-0.0021472180249015383236874152,0.0171129542517639510796143888,88.4000,10.4000,0.0000,88.4000,10.4000,0.0000,159.8000,102.0000,0.0000,211.5000,119.0000,0.0000,401.3000,228.0000,0.0000,78.2645,75.9742,76.9917,83.2962
20030428,0.0000,0.0000,18.0000,2.7600,81.1231,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.006655107473557121271119405,-0.0103756939731433969215304596,0.0020805293685513956928630431,157.0000,20.3000,0.0000,157.0000,20.3000,0.0000,234.6000,111.9000,0.0000,282.6000,134.9000,0.0000,476.1000,243.9000,0.0000,79.7573,76.2437,77.0522,83.2962
20030429,4.8000,0.0000,4.0000,2.7500,81.0545,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0008456284338246442751817916,-0.0072013205551198253522575882,-0.0029038691719421285796856742,157.0000,38.3000,0.0000,157.0000,38.3000,0.0000,216.7000,82.9000,0.0000,272.6000,152.9000,0.0000,476.1000,254.9000,0.0000,79.8256,76.3876,77.0815,85.4275
20030430,0.2000,0.0000,0.0000,2.7200,81.9852,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0114823976460282896076096947,0.0086588075500668049516863637,0.0066171592906663429942759801,161.8000,41.9000,0.0000,161.8000,41.9000,0.0000,218.9000,86.9000,0.0000,267.4000,156.9000,0.0000,413.5000,254.4000,0.0000,79.8841,76.5067,77.1296,85.6390
20030502,0.0000,0.0000,0.0000,2.6900,81.7472,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0029029629738050282246063924,0.0044183634853466621450933557,0.0015296932002511917255149325,79.8000,37.9000,0.0000,79.8000,37.9000,0.0000,218.7000,86.3000,0.0000,267.6000,156.9000,0.0000,373.9000,254.4000,0.0000,80.3366,76.4305,77.2034,85.1865
20030505,0.0000,0.0000,0.0000,2.7000,83.2962,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0189486612385500665466217803,0.020841393064743252192008641,0.0196605325105726185835707724,5.0000,22.0000,0.0000,5.0000,22.0000,0.0000,196.8000,66.8000,0.0000,239.6000,139.9000,0.0000,321.9000,197.9000,0.0000,81.1369,76.7447,77.1416,91.2313
20030506,0.0000,0.0000,0.0000,2.7000,83.2962,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0,0.0115776068034227615749755291,0.0175616358795582069714616,5.0000,4.0000,0.0000,5.0000,4.0000,0.0000,196.8000,66.8000,0.0000,239.6000,139.9000,0.0000,318.9000,197.9000,0.0000,81.2449,76.9969,77.2115,87.9400
20030507,0.0000,0.0000,0.0000,2.6900,85.4275,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0255870015678986556409536089,0.0319840251011115424201375857,0.0414921390740356933237426611,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,196.8000,66.8000,0.0000,239.6000,139.9000,0.0000,318.9000,197.9000,0.0000,81.4276,77.3149,77.2783,86.4044
20030508,0.0000,0.0000,0.0000,2.6600,85.6390,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0024757835591583506482104709,0.0194314020440449345468353888,0.0372763201903898725433655535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.8000,66.8000,0.0000,239.6000,139.9000,0.0000,318.3000,175.4000,0.0000,81.7525,77.5080,77.3605,87.0000
20030509,0.0000,0.0000,0.0000,2.6800,85.1865,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0052838076110183444458716239,0.0047050923739998042165773519,0.0237956905174696083309382607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.8000,56.8000,0.0000,239.6000,139.9000,0.0000,308.7000,159.9000,0.0000,82.1036,77.6438,77.4430,87.4452
20030511,0.0000,0.0000,0.0000,2.6800,91.2313,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0709596004061676439341914505,0.068061251965830643933924676,0.088720200457637503499109581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.8000,56.8000,0.0000,239.6000,139.9000,0.0000,287.6000,156.9000,0.0000,82.4269,77.9988,77.5707,86.2676
20030512,0.0000,0.0000,4.0000,2.6700,87.9400,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0360764342939320167530222632,0.006728312335341040568304276,0.033157615866030214632209282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.8000,56.8000,0.0000,239.6000,139.9000,0.0000,287.6000,156.9000,0.0000,83.1590,78.3327,77.7121,85.1063
20030513,0.0000,0.0000,0.0000,2.6700,86.4044,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0174619058448942460768705936,-0.0194607460040899114760374009,0.0046744550441873124117653215,0.0000,4.0000,0.0000,0.0000,4.0000,0.0000,196.8000,60.8000,0.0000,239.6000,137.9000,0.0000,287.6000,160.9000,0.0000,82.7179,78.6185,77.8377,84.4964
20030514,0.0000,0.0000,3.5000,2.7000,87.0000,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.006893167477582160167769234,-0.0172293624755578164719136577,0.006403801925850349241949885,0.0000,4.0000,0.0000,0.0000,4.0000,0.0000,196.8000,60.8000,0.0000,221.7000,90.9000,0.0000,277.6000,160.9000,0.0000,82.9022,78.8918,77.9362,83.2116
20030515,17.4000,0.0000,2.0000,2.7400,87.4452,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0051172413793103448275862069,0.0037926965337692332416535422,0.0054000410953031616282215343,0.0000,7.5000,0.0000,0.0000,7.5000,0.0000,196.8000,64.3000,0.0000,219.1000,94.4000,0.0000,267.6000,164.4000,0.0000,83.4006,79.0848,78.0415,82.2382
20030516,6.1000,0.0000,5.0000,2.8400,86.2676,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0134667197284699446053070952,-0.0078466671982629070544865701,-0.0114156357473826480765049937,17.4000,9.5000,0.0000,17.4000,9.5000,0.0000,214.2000,66.3000,0.0000,236.1000,96.4000,0.0000,285.0000,166.4000,0.0000,83.8343,79.2792,78.1421,82.3571
20030519,5.9000,0.0000,3.5000,2.8200,85.1063,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0134616008791249553714256569,-0.0206890494060897662101745676,-0.0257261539719530643117053028,23.7000,15.5000,0.0000,23.7000,15.5000,0.0000,185.7000,57.8000,0.0000,220.5000,82.3000,0.0000,291.3000,155.4000,0.0000,84.1495,80.1155,78.2242,83.0685
20030520,0.0000,0.0000,1.5000,2.7800,84.4964,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.007166331987173687494345307,-0.02059314787818982447585978,-0.0325812388329112383683996004,29.6000,15.0000,0.0000,29.6000,15.0000,0.0000,191.6000,61.3000,0.0000,226.4000,85.8000,0.0000,269.2000,158.9000,0.0000,84.1950,80.4557,78.3325,82.9241
20030521,0.5000,0.0000,0.0000,2.7400,83.2116,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0152053815310474765788838341,-0.0243697685897894362886196639,-0.036679627671687836418456061,29.6000,16.5000,0.0000,29.6000,16.5000,0.0000,191.6000,62.8000,0.0000,226.4000,87.3000,0.0000,269.2000,160.4000,0.0000,84.2087,80.7608,78.4559,81.2589
20030522,0.0000,0.0000,0.0000,2.7700,82.2382,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0116978882751924010594676704,-0.0241271953366561938940953893,-0.040444784112852884037594292,30.1000,13.0000,0.0000,30.1000,13.0000,0.0000,192.1000,62.8000,0.0000,226.9000,87.3000,0.0000,269.7000,160.4000,0.0000,84.3205,80.8192,78.5663,83.2733
20030523,0.0000,0.0000,0.0000,2.8000,82.3571,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0014458001269483038296071655,-0.0115020752465930668279813816,-0.0323375664880113024373859975,12.7000,11.0000,0.0000,12.7000,11.0000,0.0000,192.1000,62.4000,0.0000,226.9000,87.3000,0.0000,269.7000,160.4000,0.0000,84.3644,80.8522,78.6660,84.2909
20030526,0.0000,0.0000,0.0000,2.7700,83.0685,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0086379923528147542834801128,0.0056439106417133663348357128,-0.0163128651528008412470919728,6.4000,5.0000,0.0000,6.4000,5.0000,0.0000,108.1000,43.4000,0.0000,226.9000,77.3000,0.0000,269.7000,160.4000,0.0000,84.6226,81.6636,78.8082,94.1090
20030527,0.0000,0.0000,0.0000,2.7700,82.9241,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0017383243949270782546934157,0.004475825695963641032722586,-0.0106979906286488337281381014,0.5000,1.5000,0.0000,0.5000,1.5000,0.0000,83.0000,42.5000,0.0000,226.9000,77.3000,0.0000,269.7000,160.4000,0.0000,84.5486,81.9920,78.9476,82.2909
20030528,0.0000,0.0000,0.0000,2.7800,81.2589,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0200810138427791197010278074,-0.0184135515364020975261898846,-0.0250083047338525634630791588,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,35.1000,42.5000,0.0000,226.9000,77.3000,0.0000,269.7000,154.4000,0.0000,84.4748,82.2886,79.0732,82.3076
20030529,0.0000,0.0000,0.0000,2.7800,83.2733,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0247898999371145806797778459,0.0103878035118088262356345664,0.005794620284397610027559085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1000,24.5000,0.0000,226.9000,77.3000,0.0000,251.8000,107.4000,0.0000,84.4809,82.2641,79.1697,81.9852
20030530,0.0000,0.0000,0.0000,2.7500,84.2909,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0122200032903703828237862556,0.0218883091681238263079178021,0.0202385585988110283423855202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3000,20.5000,0.0000,226.9000,77.3000,0.0000,249.2000,107.4000,0.0000,84.5818,82.2876,79.2825,81.6483
20030601,0.0000,0.0000,0.0000,2.7500,94.1090,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.1164787657979687012477028956,0.1346494758726179361964383532,0.1369528711053121186860449664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.1000,20.5000,0.0000,226.9000,77.3000,0.0000,248.8000,106.8000,0.0000,84.6866,82.5622,79.3136,83.4191
20030602,1.3000,0.0000,0.0000,2.7500,82.2909,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.1255788500568489729993943194,-0.0565610081582676407060409702,-0.0257838140798516037530666427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.1000,20.5000,0.0000,198.3000,68.8000,0.0000,236.7000,94.3000,0.0000,85.2485,83.0190,79.5447,80.1470
20030603,0.0000,0.0000,0.0000,2.7300,82.3076,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0002029385995292310571399754,-0.0528135246813466374724386131,-0.0254770002685991370999006116,1.3000,0.0000,0.0000,1.3000,0.0000,0.0000,31.4000,20.5000,0.0000,193.4000,62.8000,0.0000,228.2000,87.3000,0.0000,85.1199,83.1712,79.7545,82.2878
20030604,0.0000,0.0000,0.0000,2.7200,81.9852,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.003917013738706996680743941,-0.049290801387667539595875651,-0.0280433028985966239239013594,1.3000,0.0000,0.0000,1.3000,0.0000,0.0000,31.4000,20.5000,0.0000,193.4000,62.8000,0.0000,228.2000,87.3000,0.0000,85.0027,83.2946,79.7938,83.7269
20030605,0.0000,0.0000,0.0000,2.7300,81.6483,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0041092782599786302893693008,-0.0066460191813165265992845432,-0.030495705119353883305587399,1.3000,0.0000,0.0000,1.3000,0.0000,0.0000,31.4000,20.5000,0.0000,193.4000,62.8000,0.0000,228.2000,87.3000,0.0000,84.9481,83.2648,79.9328,86.3602
20030606,0.0000,0.0000,0.0000,2.7200,83.4191,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0216881429252048113677810806,0.0175497304029298071774095505,-0.0101228129536745904257158608,1.3000,0.0000,0.0000,1.3000,0.0000,0.0000,31.4000,20.5000,0.0000,193.4000,62.8000,0.0000,228.2000,87.3000,0.0000,84.8794,83.3104,80.1079,87.7655
20030608,0.0000,0.0000,0.0000,2.7200,80.1470,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0392248298051645246712083923,-0.0267619122405512024564809276,-0.0491855788736905792889089248,1.3000,0.0000,0.0000,1.3000,0.0000,0.0000,31.4000,20.5000,0.0000,144.3000,60.9000,0.0000,228.2000,77.3000,0.0000,84.7591,83.5240,80.1615,84.4117
20030609,0.0000,0.0000,0.0000,2.7100,82.2878,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0267109186869127977341634746,0.0067247274222068524523845256,-0.0168840759908866098396827757,1.3000,0.0000,0.0000,1.3000,0.0000,0.0000,31.4000,20.5000,0.0000,111.2000,58.4000,0.0000,228.2000,77.3000,0.0000,84.5400,83.5282,80.2812,83.2592
20030610,0.0000,0.0000,0.0000,2.7100,83.7269,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0174886192120824715206871492,0.0216665263394235356852179282,0.020906975767912084236871172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.4000,20.5000,0.0000,109.4000,43.4000,0.0000,228.2000,77.3000,0.0000,84.4461,83.5539,80.3794,83.6431
20030611,0.0000,0.0000,0.0000,2.7200,86.3602,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0314510629200412292823453394,0.0524813567667106621379361615,0.0503881781040825727048788238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.4000,20.5000,0.0000,84.3000,42.5000,0.0000,228.2000,77.3000,0.0000,84.1335,83.7029,80.4745,85.1111
20030612,0.0000,0.0000,0.0000,2.7300,87.7655,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0162725422127322539781056552,0.0432753019416748654481883895,0.0600164430974792714310239668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.4000,16.5000,0.0000,36.4000,42.5000,0.0000,228.2000,77.3000,0.0000,84.0676,83.4712,80.6305,85.0740
20030613,0.0000,0.0000,0.0000,2.7200,84.4117,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.03821319311118833710284793,-0.0179075177058521031007637697,0.009442307468906037842347923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.4000,16.5000,0.0000,36.4000,24.5000,0.0000,228.2000,77.3000,0.0000,84.1244,83.5688,80.8238,83.6059
20030617,0.0000,0.0000,0.0000,2.7000,83.2592,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0136533205704896359154003533,-0.0338821385223182409972406313,-0.0090182551738749115398911307,1.4000,0.5000,0.0000,1.4000,0.5000,0.0000,9.1000,6.5000,0.0000,32.8000,21.0000,0.0000,201.0000,69.3000,0.0000,83.7583,83.9446,81.2135,84.0823
20030618,0.5000,0.0000,0.0000,2.6900,83.6431,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0046109018582931375751868863,-0.0176447052965043353257405758,-0.0041781874666961925701193435,1.4000,0.5000,0.0000,1.4000,0.5000,0.0000,9.1000,5.5000,0.0000,32.8000,21.0000,0.0000,194.8000,63.3000,0.0000,83.7366,83.9286,81.4169,84.2322
20030619,0.0000,0.0000,0.0000,2.7000,85.1111,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0175507603137616850642790619,0.0159931400558663663783155734,0.0073096083146900251312696296,1.9000,0.5000,0.0000,1.9000,0.5000,0.0000,3.7000,2.0000,0.0000,33.3000,21.0000,0.0000,195.3000,63.3000,0.0000,83.6730,83.9222,81.6119,83.6059
20030620,0.0000,0.0000,0.0000,2.7000,85.0740,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0004359008401959321404611149,0.0127318626707944894993678907,0.0020870714145928746779493829,1.9000,0.5000,0.0000,1.9000,0.5000,0.0000,3.7000,0.5000,0.0000,33.3000,21.0000,0.0000,195.3000,63.3000,0.0000,83.6997,83.9486,81.8170,81.1808
20030623,0.0000,0.0000,0.0000,2.6900,83.6059,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.017256741190022803676799022,-0.0118603843071809988015516006,-0.0174329544370885832826302733,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,3.2000,0.5000,0.0000,33.3000,21.0000,0.0000,146.2000,61.4000,0.0000,83.9220,84.1539,82.0428,77.7777
20030624,0.0000,0.0000,0.0000,2.6700,84.0823,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0056981624502576971242460161,-0.0060841400995307162192512737,-0.0072434030703163675709956896,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,3.2000,0.5000,0.0000,33.3000,21.0000,0.0000,113.1000,58.9000,0.0000,83.9076,84.1881,82.2444,80.0000
20030625,0.0000,0.0000,0.0000,2.6700,84.2322,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0017827771124243746900358339,-0.0002595324775619139254208106,0.0007435666043718186050513987,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,3.2000,0.5000,0.0000,33.3000,21.0000,0.0000,111.3000,43.9000,0.0000,83.9152,84.2442,82.4728,79.6296
20030626,0.0000,0.0000,1.0000,2.6900,83.6059,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0074353988142301875054907743,-0.004377176282667064675984954,-0.0063946521591055330676435864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2000,0.5000,0.0000,33.3000,21.0000,0.0000,86.2000,43.0000,0.0000,83.9658,84.2440,82.7013,79.9256
20030627,0.0000,0.0000,0.0000,2.7100,81.1808,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0290063261085641085138728248,-0.0332565365885414599214672572,-0.0357830473848931330803446822,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,3.2000,1.5000,0.0000,33.3000,18.0000,0.0000,38.3000,44.0000,0.0000,83.9954,84.2298,82.9020,79.9256
20030630,0.0000,0.0000,0.0000,2.7000,77.7777,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0419200106429106389688202136,-0.0629903995238915600382139669,-0.0723272519212216485412482906,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,3.2000,1.5000,0.0000,15.9000,12.5000,0.0000,33.3000,22.0000,0.0000,84.0120,84.3572,82.8755,85.4275
20030701,0.0000,0.0000,0.0000,2.7000,80.0000,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0285724571438857153142867429,-0.0105720377763595976985905599,-0.0337477405226182399439021546,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,3.2000,1.5000,0.0000,9.8000,7.5000,0.0000,33.3000,22.0000,0.0000,83.7287,84.2076,82.9570,78.3582
20030702,0.0000,0.0000,0.0000,2.7000,79.6296,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.00463,-0.0002916824469520858224336024,-0.0297268091340275669608665016,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,3.2000,1.5000,0.0000,9.6000,7.5000,0.0000,33.3000,22.0000,0.0000,83.0873,84.1679,83.0422,79.7752
20030703,0.0000,0.0000,19.0000,2.6900,79.9256,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0037172106854737434320905794,0.0099807377447955475674084158,-0.0193324025847117089403575933,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.9000,1.5000,0.0000,9.6000,6.5000,0.0000,33.3000,22.0000,0.0000,82.9664,84.0671,83.1018,77.0676
20030704,4.9000,0.0000,10.5000,2.6900,79.9256,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0,0.000925047755172920479288281,-0.0121348603465196014208836275,0.0000,19.0000,0.0000,0.0000,19.0000,0.0000,1.9000,20.5000,0.0000,3.7000,22.0000,0.0000,33.3000,41.0000,0.0000,82.8581,83.9770,83.1469,77.0676
20030705,6.9000,0.0000,0.0000,2.6900,85.4275,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,0.0688377691252865164603080865,0.0701588603345236862412352055,0.0639580233048872225934853638,4.9000,29.5000,0.0000,4.9000,29.5000,0.0000,6.8000,31.0000,0.0000,8.6000,31.0000,0.0000,38.2000,51.5000,0.0000,82.7645,83.9038,83.0980,77.5655
20030707,0.0000,0.0000,0.0000,2.6800,78.3582,369.5000,5207.7400,923.5700,279.7000,11239.0440,809.5500,1909.1400,4697.0200,4074.1400,115.8400,589.0920,166.5400,76,416,9,-0.0827520412045301571508003863,-0.0416020632855604665223682285,-0.0272394118610991106410237311,11.8000,29.5000,0.0000,11.8000,29.5000,0.0000,13.7000,31.0000,0.0000,15.0000,31.0000,0.0000,45.1000,51.5000,0.0000,82.9133,83.9173,83.2512,75.3183
